id,streetid,source,layer,name,housenumber,street,city,zipcode,length,lat,lon
"GRB:1195699","61999","GRB","street","Naarstigheidstraat","","Naarstigheidstraat","Aalst","9300","165.2","50.94037887109403","4.020706725416827"
"GRB:1116492","62001","GRB","street","Nachtegaalstraat","","Nachtegaalstraat","Aalst","9300","364.6","50.91245668075628","4.0548322083920825"
"GRB:1157123","62002","GRB","street","Nederveldstraat","","Nederveldstraat","Aalst","9300","192.66","50.93808814560947","4.067070800819463"
"GRB:1190841","62003","GRB","street","Negen Dagwand","","Negen Dagwand","Aalst","9300","260.94","50.92885407417243","4.079892437508126"
"GRB:1197135","62004","GRB","street","Nekkerspoel","","Nekkerspoel","Aalst","9300","185.94","50.90429819178499","4.077708276241938"
"GRB:1181789","62005","GRB","street","Nestor de Tièrestraat","","Nestor de Tièrestraat","Aalst","9300","154.36","50.940198760762925","4.0326165244694625"
"GRB:1234032","62006","GRB","street","Nieuwbeekstraat","","Nieuwbeekstraat","Aalst","9300","181.19","50.93454491614899","4.031422553942928"
"GRB:1141067","62007","GRB","street","Nieuwbrugstraat","","Nieuwbrugstraat","Aalst","9300","54.62","50.94600634735774","4.040331483869834"
"GRB:1135633","62008","GRB","street","Nieuwmolenstraat","","Nieuwmolenstraat","Aalst","9300","133.14","50.955252673395634","4.099756480671021"
"GRB:1122806","62011","GRB","street","Nieuwstraat","","Nieuwstraat","Aalst","9300","126.4","50.93830409025392","4.034619648595638"
"GRB:1185507","62012","GRB","street","Nieveldriesweg","","Nieveldriesweg","Aalst","9300","304.5","50.92778062046348","4.121979886467116"
"GRB:1100624","62013","GRB","street","Nievelveldweg","","Nievelveldweg","Aalst","9300","309.4","50.925204984705424","4.1233916070940495"
"GRB:1233615","62014","GRB","street","Nijverheidslaan","","Nijverheidslaan","Aalst","9300","606.74","50.98695164678317","4.039661785350566"
"GRB:1177728","62017","GRB","street","Ninovesteenweg","","Ninovesteenweg","Aalst","9300","508.07","50.91342952372179","4.0489865302397625"
"GRB:1116753","62018","GRB","street","Ninovestraat","","Ninovestraat","Aalst","9300","183.38","50.90865768662","4.027589112686066"
"GRB:1101487","62019","GRB","street","Noenstraat","","Noenstraat","Aalst","9300","222.57","50.9663847533038","4.014946959422707"
"GRB:1143306","62020","GRB","street","Noordstraat","","Noordstraat","Aalst","9300","80.02","50.9530989254673","4.042600523075811"
"GRB:1122424","62021","GRB","street","Olmenstraat","","Olmenstraat","Aalst","9300","203.41","50.912546293786","4.03248472480759"
"GRB:1484930","62022","GRB","street","Onderwijsstraat","","Onderwijsstraat","Aalst","9300","135.24","50.93860702733765","4.042134418167752"
"GRB:1134383","62023","GRB","street","Onegem","","Onegem","Aalst","9300","268.59","50.95321306288951","4.013904794614205"
"GRB:1472504","62024","GRB","street","Onze Lieve Vrouwplein","","Onze Lieve Vrouwplein","Aalst","9300","224.27","50.93977477355072","4.054132392960186"
"GRB:1232034","62025","GRB","street","Onze Lieve Vrouwstraat","","Onze Lieve Vrouwstraat","Aalst","9300","47.73","50.93468483150436","4.0428647250058285"
"GRB:1105811","62026","GRB","street","Opwijkse steenweg","","Opwijkse steenweg","Aalst","9300","226.53","50.946211874509935","4.101473203172807"
"GRB:768874","62027","GRB","street","Opwijkstraat","","Opwijkstraat","Aalst","9300","267.04","50.96234217779053","4.1458447999157615"
"GRB:1107748","62029","GRB","street","Osbroekstraat","","Osbroekstraat","Aalst","9300","286.69","50.9247312529141","4.042512667109161"
"GRB:1132789","62030","GRB","street","Oude Abdijstraat","","Oude Abdijstraat","Aalst","9300","152.71","50.953758446293854","4.068553243871713"
"GRB:1181489","62031","GRB","street","Oude Gentbaan","","Oude Gentbaan","Aalst","9300","410.54","50.94118885171667","4.01259891554546"
"GRB:1122619","62032","GRB","street","Oude Heerbaan","","Oude Heerbaan","Aalst","9300","348.28","50.940714438618585","3.9995619057341485"
"GRB:1150560","62033","GRB","street","Oude Vismarkt","","Oude Vismarkt","Aalst","9300","61.69","50.93788066196838","4.042738309996045"
"GRB:1174521","62034","GRB","street","Ouden Aardeweg","","Ouden Aardeweg","Aalst","9300","155.79","50.92668898495323","4.0685926366553105"
"GRB:1114278","62035","GRB","street","Ouden Dendermondse steenweg","","Ouden Dendermondse steenweg","Aalst","9300","293.73","50.95597147083723","4.056979329640081"
"GRB:1133021","62036","GRB","street","Oudenhofbaan","","Oudenhofbaan","Aalst","9300","448.56","50.96416676951583","4.075473894126287"
"GRB:1433726","62037","GRB","street","Oudstrijdersplein","","Oudstrijdersplein","Aalst","9300","76.42","50.9390082362529","4.034740434174702"
"GRB:1194738","62038","GRB","street","Overbroekstraat","","Overbroekstraat","Aalst","9300","214.2","50.97338750254567","4.030916855875018"
"GRB:1139943","62039","GRB","street","Overhammedreef","","Overhammedreef","Aalst","9300","274.26","50.92995153797756","4.059836813865705"
"GRB:1139943","62040","GRB","street","Overhammekouter","","Overhammekouter","Aalst","9300","274.26","50.92995153797756","4.059836813865705"
"GRB:1194645","62041","GRB","street","Paardendries","","Paardendries","Aalst","9300","142.51","50.94537626450883","4.065127076343132"
"GRB:1202830","62042","GRB","street","Paardeput","","Paardeput","Aalst","9300","104.84","50.92017002155429","4.069557747805989"
"GRB:1179594","62043","GRB","street","Paddenhoek","","Paddenhoek","Aalst","9300","119.15","50.94255175397637","4.010133925764841"
"GRB:1112926","62044","GRB","street","Papestraat","","Papestraat","Aalst","9300","122.76","50.92017755490652","4.00621497591483"
"GRB:1214374","62045","GRB","street","Parijsstraat","","Parijsstraat","Aalst","9300","236.31","50.939749583304256","4.139231047291743"
"GRB:1111321","62046","GRB","street","Park De Blieck","","Park De Blieck","Aalst","9300","86.45","50.952209589921246","4.045483450763405"
"GRB:1115622","62047","GRB","street","Park Terlinden","","Park Terlinden","Aalst","9300","146.01","50.94415021235993","4.01553684130463"
"GRB:1157916","62048","GRB","street","Parklaan","","Parklaan","Aalst","9300","478.74","50.92892589562099","4.038129330961984"
"GRB:1433721","62049","GRB","street","Passage Pieter van Aelst","","Passage Pieter van Aelst","Aalst","9300","92.54","50.938883224095605","4.036972438680469"
"GRB:1157583","62050","GRB","street","Pastoor Lauwereysstraat","","Pastoor Lauwereysstraat","Aalst","9300","73.16","50.93990827913378","4.0516097205819435"
"GRB:773111","62051","GRB","street","Pastorijstraat","","Pastorijstraat","Aalst","9300","139.13","50.921303399141294","4.0063225449498585"
"GRB:1220006","62052","GRB","street","Pater Rasschaertlaan","","Pater Rasschaertlaan","Aalst","9300","238.82","50.91742076725114","4.0760770419213355"
"GRB:1202178","62054","GRB","street","Paternosterstraat","","Paternosterstraat","Aalst","9300","292.67","50.94417170967207","4.002231208646749"
"GRB:1131159","62055","GRB","street","Pennebaan","","Pennebaan","Aalst","9300","348.99","50.95595637400868","4.023895794934658"
"GRB:1507644","62057","GRB","street","Peperstraat","","Peperstraat","Aalst","9300","118.16","50.940120932076304","4.03774767722735"
"GRB:1101935","62058","GRB","street","Perrekouterbaan","","Perrekouterbaan","Aalst","9300","279.19","50.95124487248078","4.111606035853847"
"GRB:1167881","62059","GRB","street","Peter Benoitstraat","","Peter Benoitstraat","Aalst","9300","173.98","50.94508881294122","4.032245829095764"
"GRB:1100320","62060","GRB","street","Petronellaberg","","Petronellaberg","Aalst","9300","289.89","50.94482618458698","4.143880230030026"
"GRB:1201694","62061","GRB","street","Petrus Van Nuffelstraat","","Petrus Van Nuffelstraat","Aalst","9300","126.01","50.94968360869807","4.055992978490685"
"GRB:1108413","62062","GRB","street","Pierre Corneliskaai","","Pierre Corneliskaai","Aalst","9300","425.24","50.94740246226708","4.037944438761786"
"GRB:1194649","62063","GRB","street","Pieter Coeckestraat","","Pieter Coeckestraat","Aalst","9300","115.78","50.94284951778459","4.034349389665365"
"GRB:1150087","62064","GRB","street","Pieter Daensstraat","","Pieter Daensstraat","Aalst","9300","99.63","50.94602391003416","4.047676782755179"
"GRB:1101592","62065","GRB","street","Pijpenbeek","","Pijpenbeek","Aalst","9300","249.71","50.91823946105517","4.0169289455330945"
"GRB:1107411","62067","GRB","street","Ploegstraat","","Ploegstraat","Aalst","9300","152.8","50.96627660439416","4.110725112598101"
"GRB:1200975","62068","GRB","street","Politieke Gevangenenstraat","","Politieke Gevangenenstraat","Aalst","9300","135.63","50.94702966832653","4.047525043755825"
"GRB:1186141","62069","GRB","street","Polydoor De Paepestraat","","Polydoor De Paepestraat","Aalst","9300","107.07","50.94651300057106","4.048627556258231"
"GRB:1194989","62071","GRB","street","Pontstraat","","Pontstraat","Aalst","9300","96.12","50.93544871510301","4.043599656083357"
"GRB:1140486","62072","GRB","street","Pontweg","","Pontweg","Aalst","9300","227.07","50.95832826706207","4.07323453171202"
"GRB:1148102","62073","GRB","street","Popperodedries","","Popperodedries","Aalst","9300","117.43","50.95308019212827","4.0481728831269095"
"GRB:1136544","62075","GRB","street","Populierestraat","","Populierestraat","Aalst","9280","411.75","50.9707107699208","4.090474221913214"
"GRB:1216117","62076","GRB","street","Posthoornstraat","","Posthoornstraat","Aalst","9300","227.61","50.93643774699117","4.026273260524212"
"GRB:1206749","62077","GRB","street","Potaardestraat","","Potaardestraat","Aalst","9300","92.68","50.93217094967831","4.07498338328893"
"GRB:1235625","62078","GRB","street","Priester Daensplein","","Priester Daensplein","Aalst","9300","58.82","50.93751764487745","4.040724983526749"
"GRB:1206529","62079","GRB","street","Prinsenveld","","Prinsenveld","Aalst","9300","90.32","50.951613500336514","4.0466677350628375"
"GRB:1143845","62080","GRB","street","Putbosstraat","","Putbosstraat","Aalst","9300","95.7","50.93289769276915","4.075852060215089"
"GRB:1107158","62081","GRB","street","Putstraat","","Putstraat","Aalst","9300","355.27","50.92817614305185","4.144517825668589"
"GRB:1226124","62082","GRB","street","Putveldweg","","Putveldweg","Aalst","9300","142.55","50.923869372820285","4.138632165930683"
"GRB:1164385","62083","GRB","street","Raffelgemstraat","","Raffelgemstraat","Aalst","9300","125.82","50.9434184927268","4.016478674820884"
"GRB:1142238","62084","GRB","street","Rapenstraat","","Rapenstraat","Aalst","9300","64.16","50.943569757547436","4.0495795040356475"
"GRB:733087","62085","GRB","street","Ravenakkerstraat","","Ravenakkerstraat","Aalst","9300","233.56","50.95967126068704","4.111952191777004"
"GRB:1152243","62086","GRB","street","Rederijkersplein","","Rederijkersplein","Aalst","9300","53.69","50.95306256217044","4.045163057717435"
"GRB:1149515","62087","GRB","street","Regelsbruggestraat","","Regelsbruggestraat","Aalst","9300","251.89","50.93679402062642","4.025257245777103"
"GRB:1183666","62088","GRB","street","Reinaertdreef","","Reinaertdreef","Aalst","9300","90.47","50.94337504283735","4.001133533619848"
"GRB:1169171","62089","GRB","street","Rerum Novarumstraat","","Rerum Novarumstraat","Aalst","9300","162.28","50.92892121358287","4.069801427243707"
"GRB:1106338","62090","GRB","street","Resschebeke","","Resschebeke","Aalst","9300","287.65","50.90726086267529","4.072970166653384"
"GRB:1198579","62091","GRB","street","Restert","","Restert","Aalst","9300","238.15","50.92109112492646","4.015123574324637"
"GRB:1180952","62092","GRB","street","Reutelaarstraat","","Reutelaarstraat","Aalst","9300","123.51","50.96785721653553","4.020122233082582"
"GRB:1196965","62093","GRB","street","Rietstraat","","Rietstraat","Aalst","9300","112.43","50.919350621908784","4.0756405218683485"
"GRB:1113463","62094","GRB","street","Rijdentstraat","","Rijdentstraat","Aalst","9300","261.23","50.92470399211498","3.998455698575492"
"GRB:1098880","62095","GRB","street","Rijgerstraat","","Rijgerstraat","Aalst","9300","358.88","50.95026389502853","4.0853292952661056"
"GRB:1205120","62096","GRB","street","Roeveld","","Roeveld","Aalst","9300","150.57","50.91489127053514","4.083788083442012"
"GRB:1514277","62097","GRB","street","Roklijf","","Roklijf","Aalst","9300","146.07","50.94067065607714","4.017714407767379"
"GRB:1163161","62098","GRB","street","Romeinse Weg","","Romeinse Weg","Aalst","9300","291.32","50.91358333330211","4.088411166914544"
"GRB:1462986","62099","GRB","street","Romeleinweg","","Romeleinweg","Aalst","9300","114.72","50.94995535756584","4.107440161634954"
"GRB:1227796","62101","GRB","street","Ronsevaaldreef","","Ronsevaaldreef","Aalst","9300","116.7","50.923971899277376","4.066251696054559"
"GRB:1235491","62102","GRB","street","Ronsevaalstraat","","Ronsevaalstraat","Aalst","9300","263.13","50.92221396142071","4.066956231357119"
"GRB:1095647","62104","GRB","street","Rooms-Hofstraat","","Rooms-Hofstraat","Aalst","9300","308.25","50.92495485288933","4.0506419491811565"
"GRB:1189902","62105","GRB","street","Royenbosweg","","Royenbosweg","Aalst","9300","99.67","50.96122897381169","4.1196694048926155"
"GRB:1148552","62107","GRB","street","Rozemarijnstraat","","Rozemarijnstraat","Aalst","9300","89.14","50.93849608463566","4.0404998761069475"
"GRB:1186598","62108","GRB","street","Rozendreef","","Rozendreef","Aalst","9300","350.84","50.95166524973207","4.074437364866186"
"GRB:1193442","62109","GRB","street","Rozenstraat","","Rozenstraat","Aalst","9300","139.9","50.953866861090354","4.028951180141342"
"GRB:1192842","62110","GRB","street","Rozenweg","","Rozenweg","Aalst","9300","132.55","50.946917420741755","4.055199842185412"
"GRB:1222894","62112","GRB","street","Rustoordstraat","","Rustoordstraat","Aalst","9300","39.84","50.941996601194006","4.0631885600633035"
"GRB:1218599","62114","GRB","street","Schabbekensstraat","","Schabbekensstraat","Aalst","9300","105.4","50.95617752439384","4.062780537499419"
"GRB:1211137","62115","GRB","street","Schendelbeekhofstraat","","Schendelbeekhofstraat","Aalst","9300","104.99","50.94268438497691","4.057811794905475"
"GRB:1148530","62116","GRB","street","Scherrestraat","","Scherrestraat","Aalst","9300","186.75","50.91773624072864","4.070256213366175"
"GRB:1202426","62117","GRB","street","Scherreveldstraat","","Scherreveldstraat","Aalst","9300","144.59","50.9334266891024","4.042773460373446"
"GRB:1230009","62118","GRB","street","Schietbaan","","Schietbaan","Aalst","9300","103.62","50.92777640021709","4.06873030211098"
"GRB:1132057","62123","GRB","street","Schroverstraat","","Schroverstraat","Aalst","9300","306.58","50.97402327693093","4.080284685491392"
"GRB:1187708","62124","GRB","street","Schuttersstraat","","Schuttersstraat","Aalst","9300","67.73","50.944531875361946","4.0408162287602405"
"GRB:1131078","62125","GRB","street","Schuurken","","Schuurken","Aalst","9300","379.16","50.968450951013416","4.123597258713144"
"GRB:1174976","62126","GRB","street","Siesegemlaan","","Siesegemlaan","Aalst","9300","659.28","50.927478877579084","4.02016283010443"
"GRB:1138971","62128","GRB","street","Sint Janstraat","","Sint Janstraat","Aalst","9300","71.5","50.934011077790245","4.043337218244971"
"GRB:1492251","62129","GRB","street","Sint Jobstraat","","Sint Jobstraat","Aalst","9300","162.31","50.9315702941077","4.0277109236398605"
"GRB:1113887","62130","GRB","street","Sint Jorisstraat","","Sint Jorisstraat","Aalst","9300","126.19","50.937303323389884","4.0385527791561096"
"GRB:1191625","62131","GRB","street","Sint Jozefstraat","","Sint Jozefstraat","Aalst","9300","177.12","50.94100195119942","4.032963927706279"
"GRB:1122770","62132","GRB","street","Sint Kamielstraat","","Sint Kamielstraat","Aalst","9300","180.05","50.933421258508474","4.039649133200153"
"GRB:1173576","62133","GRB","street","Sint Martensplein","","Sint Martensplein","Aalst","9300","71.27","50.93766717254723","4.041433444042261"
"GRB:1164391","62134","GRB","street","Sint Ursmaarstraat","","Sint Ursmaarstraat","Aalst","9300","130.58","50.94966581295953","4.0572174156622385"
"GRB:1222527","62135","GRB","street","Sint Vincentiusstraat","","Sint Vincentiusstraat","Aalst","9300","151.37","50.94238859639749","4.050486054836376"
"GRB:1116494","62136","GRB","street","Sint-Amandstraat","","Sint-Amandstraat","Aalst","9300","207.25","50.912749123628814","4.072447243789984"
"GRB:1214975","62138","GRB","street","Sinte Annalaan","","Sinte Annalaan","Aalst","9300","132.5","50.94258628920241","4.028303075171265"
"GRB:1161275","62139","GRB","street","Sinte Apoloniastraat","","Sinte Apoloniastraat","Aalst","9300","339.73","50.94670066561813","4.013364628918632"
"GRB:1181959","62140","GRB","street","Sinte Gudulastraat","","Sinte Gudulastraat","Aalst","9300","190.73","50.94523134204669","4.046860369301736"
"GRB:1139377","62141","GRB","street","Sinte-Barbarastraat","","Sinte-Barbarastraat","Aalst","9300","112.44","50.95593014151497","4.060671662617246"
"GRB:1167979","62142","GRB","street","Sint-Hubertusstraat","","Sint-Hubertusstraat","Aalst","9300","96.42","50.95610352313552","4.06370447932699"
"GRB:1212724","62143","GRB","street","Slotstraat","","Slotstraat","Aalst","9300","201.89","50.942751690692816","4.049088380536445"
"GRB:1176201","62144","GRB","street","Sluierstraat","","Sluierstraat","Aalst","9300","77.3","50.937627459339105","4.039916474917831"
"GRB:1163296","62145","GRB","street","Snoekstraat","","Snoekstraat","Aalst","9300","118.3","50.93226870387797","4.073997236450756"
"GRB:1184303","62146","GRB","street","Spaarzaamheidstraat","","Spaarzaamheidstraat","Aalst","9300","133.66","50.94122223380518","4.0216893129602145"
"GRB:1116124","62147","GRB","street","Sparrenlaan","","Sparrenlaan","Aalst","9300","161.37","50.91570579211152","4.027392659304947"
"GRB:1433597","62148","GRB","street","Spinnerstraat","","Spinnerstraat","Aalst","9300","90.05","50.948813010282066","4.031459319581786"
"GRB:1433618","62149","GRB","street","Spoelstraat","","Spoelstraat","Aalst","9300","124.92","50.94729891670796","4.052332596071418"
"GRB:1124628","62150","GRB","street","Spoorstraat","","Spoorstraat","Aalst","9300","194.46","50.962284625853925","4.130590220799419"
"GRB:1175593","62151","GRB","street","Spoorwegstraat","","Spoorwegstraat","Aalst","9300","90.04","50.98833220074113","4.0437010993131794"
"GRB:1118513","62152","GRB","street","Spruithoekstraat","","Spruithoekstraat","Aalst","9300","525.24","50.95462876271011","4.12185371258532"
"GRB:1109075","62153","GRB","street","Spuimeersenweg","","Spuimeersenweg","Aalst","9300","325.8","50.96976566863905","4.048093401971057"
"GRB:1476689","62154","GRB","street","Square Jacques Geerinckx","","Square Jacques Geerinckx","Aalst","9300","49.01","50.94125354137835","4.0156449561032375"
"GRB:1111125","62156","GRB","street","St. Rochusstraat","","St. Rochusstraat","Aalst","9300","99.74","50.91711331964073","4.001725026954595"
"GRB:1227196","62159","GRB","street","Statieplein","","Statieplein","Aalst","9300","64.5","50.94256655915709","4.039031362684834"
"GRB:1148406","62163","GRB","street","Stationsstraat","","Stationsstraat","Aalst","9300","206.45","50.94177397203983","4.037679253370839"
"GRB:1173791","62164","GRB","street","Stationweg","","Stationweg","Aalst","9300","342.08","50.916756047471274","3.9912904793235233"
"GRB:1165633","62166","GRB","street","Steenbergstraat","","Steenbergstraat","Aalst","9300","99.06","50.96363807869593","4.025132779738054"
"GRB:1209884","62167","GRB","street","Steenland","","Steenland","Aalst","9300","112.16","50.935432037315586","4.070187155434424"
"GRB:1117518","62170","GRB","street","Steenstraat","","Steenstraat","Aalst","9300","155.5","50.94020372931161","4.027187668556843"
"GRB:1433643","62171","GRB","street","Steenweg op Aalst","","Steenweg op Aalst","Aalst","9300","443.06","50.9725584070511","4.042382700284173"
"GRB:1219991","62174","GRB","street","Steenweg op Dendermonde","","Steenweg op Dendermonde","Aalst","9300","740.4","50.95321412393865","4.030540405031865"
"GRB:1142442","62175","GRB","street","Stefaan De Jonghestraat","","Stefaan De Jonghestraat","Aalst","9300","264.84","50.932219249601935","4.034501954130162"
"GRB:1167617","62176","GRB","street","Sterrebosstraat","","Sterrebosstraat","Aalst","9300","126.54","50.91922030962625","4.012913490956971"
"GRB:1116566","62178","GRB","street","Stevensveldstraat","","Stevensveldstraat","Aalst","9300","161.34","50.934857801464155","4.136062058366487"
"GRB:1192714","62179","GRB","street","Stijn Streuvelsstraat","","Stijn Streuvelsstraat","Aalst","9300","75.53","50.91922097622738","4.077209399933222"
"GRB:1108077","62180","GRB","street","Stillebreek","","Stillebreek","Aalst","9300","367.72","50.908823089305365","4.0728149932812014"
"GRB:1112039","62181","GRB","street","Stoofstraat","","Stoofstraat","Aalst","9300","132.83","50.93747867041136","4.042161837762328"
"GRB:1093599","62182","GRB","street","Strekstraat","","Strekstraat","Aalst","9300","387.15","50.923787005209185","3.9920179333316352"
"GRB:1161491","62183","GRB","street","Sylvain Van Der Guchtlaan","","Sylvain Van Der Guchtlaan","Aalst","9300","216.96","50.94189939748148","4.014253844760174"
"GRB:1124399","62184","GRB","street","'t Klein Eeckhout","","'t Klein Eeckhout","Aalst","9300","268.16","50.94148242612913","4.064999234013708"
"GRB:1526395","62185","GRB","street","'t Maegelijnplein","","'t Maegelijnplein","Aalst","9300","42.22","50.93942490992978","4.037205619761011"
"GRB:1124504","62186","GRB","street","Teerlingveldstraat","","Teerlingveldstraat","Aalst","9300","230.32","50.92222569541806","3.9924563949427423"
"GRB:1161932","62187","GRB","street","Ten Berg","","Ten Berg","Aalst","9300","88.5","50.93544668007464","4.064262600569811"
"GRB:1127417","62188","GRB","street","Ten Bos","","Ten Bos","Aalst","9300","268.13","50.90763989307109","4.086235458799062"
"GRB:1136929","62190","GRB","street","Terbekenstraat","","Terbekenstraat","Aalst","9300","315.05","50.92637071278814","4.004161921623332"
"GRB:1113493","62191","GRB","street","Terhagenstraat","","Terhagenstraat","Aalst","9300","314.02","50.96300791467913","4.118168298818217"
"GRB:1190786","62193","GRB","street","Terlindenstraat","","Terlindenstraat","Aalst","9300","128.29","50.94258427851799","4.017851794123706"
"GRB:1193578","62194","GRB","street","Termurenlaan","","Termurenlaan","Aalst","9300","229","50.921230502904436","4.056815380879871"
"GRB:1107838","62195","GRB","street","Tiende Vrijstraat","","Tiende Vrijstraat","Aalst","9300","174.46","50.94904508608121","4.066199105340369"
"GRB:1136766","62196","GRB","street","Tindeweg","","Tindeweg","Aalst","9300","96.87","50.93945500085622","4.095412165592609"
"GRB:1219432","62197","GRB","street","Tinnenhoekstraat","","Tinnenhoekstraat","Aalst","9300","349.65","50.969562615148455","4.105987851043428"
"GRB:1140159","62198","GRB","street","Torenstraat","","Torenstraat","Aalst","9300","138.71","50.94890195309459","4.139101868053817"
"GRB:1219261","62199","GRB","street","Torensveld","","Torensveld","Aalst","9300","144.35","50.95937934579439","4.024498841763641"
"GRB:1156173","62202","GRB","street","Tramstraat","","Tramstraat","Aalst","9300","92.26","50.94552891390621","4.040116391534494"
"GRB:1132031","62203","GRB","street","Trieststraat","","Trieststraat","Aalst","9280","350.98","50.97235644713583","4.109059337745254"
"GRB:1194794","62204","GRB","street","Truyenbosstraat","","Truyenbosstraat","Aalst","9300","238.36","50.94533250559404","4.112788332526964"
"GRB:1142716","62205","GRB","street","Truyenbosweg","","Truyenbosweg","Aalst","9300","98.65","50.9460689062551","4.1094924098918915"
"GRB:1103722","62206","GRB","street","Tulpstraat","","Tulpstraat","Aalst","9300","133.39","50.948307419400955","4.045180450924576"
"GRB:1195608","62208","GRB","street","Twee Hagenstraat","","Twee Hagenstraat","Aalst","9300","127.34","50.94487026688083","4.05034159535727"
"GRB:1223140","62209","GRB","street","Twijnderstraat","","Twijnderstraat","Aalst","9300","91.49","50.9495697595208","4.031514594266502"
"GRB:1134306","62210","GRB","street","Vaartstraat","","Vaartstraat","Aalst","9300","163.21","50.940802473684755","4.041180760309048"
"GRB:1118968","62211","GRB","street","Vakschoolstraat","","Vakschoolstraat","Aalst","9300","199.53","50.94077116438649","4.028128535561833"
"GRB:1154495","62212","GRB","street","Valerius De Saedeleerstraat","","Valerius De Saedeleerstraat","Aalst","9300","152.47","50.94467159960598","4.032790166714376"
"GRB:1113743","62213","GRB","street","Van de Vijverstraat","","Van de Vijverstraat","Aalst","9300","162.8","50.9221198676081","4.065339161968124"
"GRB:1137041","62215","GRB","street","Van der Nootstraat","","Van der Nootstraat","Aalst","9300","246.3","50.95865577564641","4.107755463391963"
"GRB:1209995","62216","GRB","street","Van Geemstraatje","","Van Geemstraatje","Aalst","9300","90.19","50.94412937258384","4.036138288966517"
"GRB:1209291","62217","GRB","street","Van Langenhovestraat","","Van Langenhovestraat","Aalst","9300","74.31","50.93431166806855","4.044817543753147"
"GRB:1433604","62218","GRB","street","Van Wambekekaai","","Van Wambekekaai","Aalst","9300","46.72","50.93996543403389","4.043206138056568"
"GRB:1113328","62219","GRB","street","Varenlaan","","Varenlaan","Aalst","9300","257.61","50.94637435355708","4.031652075219565"
"GRB:1108414","62220","GRB","street","Varent","","Varent","Aalst","9300","267.62","50.90985318727866","4.074986218600374"
"GRB:1187358","62221","GRB","street","Varentweg","","Varentweg","Aalst","9300","101.89","50.9635654555171","4.115290937491806"
"GRB:1163634","62222","GRB","street","Varkensmarkt","","Varkensmarkt","Aalst","9300","48.34","50.94182399641161","4.044074344005434"
"GRB:1181434","62223","GRB","street","Veldeken","","Veldeken","Aalst","9300","159.43","50.95995556016043","4.139313744230187"
"GRB:1180411","62225","GRB","street","Veldstraat","","Veldstraat","Aalst","9300","93","50.94257324783917","4.0356842340011"
"GRB:1130534","62227","GRB","street","Vennestraat","","Vennestraat","Aalst","9300","137.44","50.914551143295185","4.0369095409036975"
"GRB:1133179","62228","GRB","street","Verastenstraat","","Verastenstraat","Aalst","9300","130.93","50.93947794742658","4.026286182032047"
"GRB:1113042","62229","GRB","street","Verbindingsstraat","","Verbindingsstraat","Aalst","9300","249.9","50.91790520140229","4.048159978445882"
"GRB:1114078","62230","GRB","street","Verbrandhofstraat","","Verbrandhofstraat","Aalst","9300","172.12","50.95086724586154","4.041296003971795"
"GRB:1205552","62232","GRB","street","Verenigde Natiesstraat","","Verenigde Natiesstraat","Aalst","9300","203.39","50.92468896788733","4.013318798742868"
"GRB:1094876","62234","GRB","street","Victor Bocquéstraat","","Victor Bocquéstraat","Aalst","9300","509.34","50.95245038813694","4.037929131566341"
"GRB:1192387","62235","GRB","street","Vijverstraat","","Vijverstraat","Aalst","9300","147.35","50.95978004568453","4.023328709859333"
"GRB:1118586","62237","GRB","street","Vilainstraat","","Vilainstraat","Aalst","9300","245.38","50.94547147884759","4.028750271845548"
"GRB:1217704","62238","GRB","street","Villalaan","","Villalaan","Aalst","9300","214","50.92138776976989","4.034601458658111"
"GRB:1115949","62239","GRB","street","Vinkenlaan","","Vinkenlaan","Aalst","9300","217.89","50.91781081452531","4.083249355254946"
"GRB:1137545","62240","GRB","street","Violettestraat","","Violettestraat","Aalst","9300","87.3","50.94345918423767","4.043876979120797"
"GRB:1526366","62241","GRB","street","Vlaanderenstraat","","Vlaanderenstraat","Aalst","9300","123.04","50.93797628758546","4.03241846242469"
"GRB:762423","62242","GRB","street","Vlieguitweg","","Vlieguitweg","Aalst","9300","210.88","50.96117798534935","4.072190720016977"
"GRB:1147039","62243","GRB","street","Vogelenzang","","Vogelenzang","Aalst","9300","113.28","50.922213070856564","4.0820665472701885"
"GRB:1119448","62244","GRB","street","Voldersstraat","","Voldersstraat","Aalst","9300","80.38","50.936988638573986","4.043215367668627"
"GRB:1169752","62245","GRB","street","Volksplaats","","Volksplaats","Aalst","9300","107.55","50.94005704144781","4.023274120601574"
"GRB:1235049","62246","GRB","street","Volksverheffingstraat","","Volksverheffingstraat","Aalst","9300","156.66","50.94211176428728","4.024323259701752"
"GRB:1199726","62247","GRB","street","Vooruitgangstraat","","Vooruitgangstraat","Aalst","9300","89.91","50.94256724142499","4.037761802991486"
"GRB:1186123","62248","GRB","street","Vooruitzichtstraat","","Vooruitzichtstraat","Aalst","9300","121.18","50.94138765141719","4.024209733842529"
"GRB:1433614","62249","GRB","street","Vosholleweg","","Vosholleweg","Aalst","9300","140.36","50.918010886402136","4.074625427484844"
"GRB:1463010","62250","GRB","street","Vredeplein","","Vredeplein","Aalst","9300","118.02","50.93863343612665","4.033705360521026"
"GRB:1195712","62251","GRB","street","Vredestraat","","Vredestraat","Aalst","9300","100.05","50.91877292713938","4.056835107018393"
